run_id,feedback
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
60df0ea8-be17-4cab-ac39-fcf565d49bb0,
60df0ea8-be17-4cab-ac39-fcf565d49bb0,"So many programs make no sense with the request, banking, sports etc.."
c724a930-62bb-4ec5-abf2-96ed408ffa33,
c724a930-62bb-4ec5-abf2-96ed408ffa33,"So many programs make no sense with the request, banking, sports etc.."
c724a930-62bb-4ec5-abf2-96ed408ffa33,
0ce1fe3f-b3fa-476d-b1c0-145a2930eda6,"So many programs make no sense with the request, banking, sports etc.."
0ce1fe3f-b3fa-476d-b1c0-145a2930eda6,
0ce1fe3f-b3fa-476d-b1c0-145a2930eda6,
9eec402a-32ca-4fec-9ebe-7ab7e6a13b9c,
9eec402a-32ca-4fec-9ebe-7ab7e6a13b9c,"So many programs make no sense with the request, banking, sports etc.."
9eec402a-32ca-4fec-9ebe-7ab7e6a13b9c,"So many programs make no sense with the request, banking, sports etc.."
9eec402a-32ca-4fec-9ebe-7ab7e6a13b9c,"So many programs make no sense with the request, banking, sports etc.."
9eec402a-32ca-4fec-9ebe-7ab7e6a13b9c,
9eec402a-32ca-4fec-9ebe-7ab7e6a13b9c,"So many programs make no sense with the request, banking, sports etc.."
9eec402a-32ca-4fec-9ebe-7ab7e6a13b9c,
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,"So many programs make no sense with the request, banking, sports etc.."
10ea76af-f985-4013-aed4-709339634139,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,"So many programs make no sense with the request, banking, sports etc.."
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,"So many programs make no sense with the request, banking, sports etc.."
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,"So many programs make no sense with the request, banking, sports etc.."
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,"So many programs make no sense with the request, banking, sports etc.."
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,"So many programs make no sense with the request, banking, sports etc.."
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,"So many programs make no sense with the request, banking, sports etc.."
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,"So many programs make no sense with the request, banking, sports etc.."
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
a02cfbbe-963b-4b81-b60b-4cbf5c344d40,
